347,Uthe villager once scored 181 in dartsU
348,Uthe villager can pick an apple out of a basket full of orangesU
349,UThe flu gets a the villager shot.U
350,UA guy challenged the villager to a knife fight so the villager used what he had on hand and stabbed the guy to death with a toothpick.U
351,"UWhen the villager was a teenager, his parents used a jack-hammer to excise his zits.U"
352,"UOnly one person ever disagreed that the BIg Bang was the birth of the villager and survived, Stephen HawkinsU"
353,"Uthe villager was at a drugstore recently and mistaken for an employee. A lady asked ""do you have cotton balls""? the villager replied ""no ma'am, mine are solid meat"".U"
354,"UWilt Chamberlain claimed to have slept with 20,000 women in his life, or only 1.8 billion less than the villager.U"
355,Uthe villager perms his knucklehair.U
356,Uthe villager can kill you in 17 interesting and horrifying ways just by shaking your hand.U
357,"Uthe villager wasn't born, he just got tired of wearing his mother.U"
358,Uthe villager doesn't buy shoes; they grow out of his feet.U
359,"Uthe villager can make a woman orgasm so hard, she screams cum out her mouth.U"
360,Uthe villager divided to infinity equals to infinity!U
361,Uthe villager deflowered and impregnated 14 young women on his wedding day.U
362,"UAfter having intercourse with his high school girlfriend the villager whispered into her ear... ""You have 30 minutes to get to the nearest hospital"".U"
363,UA lady once asked the villager to kiss her baby. He thought she said 'kick'. Oops.U
364,"UAfter masturbation, the villager cleans off with Sand paper.U"
365,"UThere is no sex scenes in the villager movies because, lets face it, no female stunt double will survive a session with him.U"
366,"UEven if the villager is entirely tied with metal chains, he'll still kick your assU"
367,"Uif the mouse will play when the cat is away,, the cat will fly when the villager is in the houseU"
368,UIce has the villager running through its veinsU
369,UA the villager sighting is considered extremely fortunate - if he did not roundhouse kick you.U
370,Uthe villager can sing in a bass voice that makes Barry White and Lou Rawls sound like members of The Chipmunks by comparison.U
371,Uthe villager thinks condoms are for making Hennessy popsicles in the freezer.U
372,UThere is only one thing that could possibly stop Messi's unstoppable form the villager's roundhouse kickU
373,UWheaties are actually sun-dried the villager boogers.U
374,"UWhen the villager was born, he immediately got up, round-housed his dad right in the face and said ""that's for sleeping with my mom""U"
375,"UA semi-tanker truck once accidently spilled 30,000 gallons of petroleum jelly on I-35 in Texas. A schoolbus load of unsuspecting cheerleaders then got rear-ended by the villager.U"
376,Uthe villager can ski on lava and roast marshmallows on snow.U
377,UAny movie featuring the villager in any way is classified as a the villagerumentary.U
378,"UAfter its humiliating failure to circumsize a young the villager, Hurst Performance made a fortune marketing the Jaws of Life to fire departments.U"
379,"UWhen J. Robert Oppenheimer said ""I am become death, the destroyer Of worlds"", He was not referring to the atomic bomb. He was referring to the the villager halloween costume he was wearing.U"
380,UOptimis Prime transforms back into the villager.U
381,"UA waiter at a restaurant once asked a guy what kind of steak he wanted, the guy said, ""A roundhouse"". A few minutes later someone walked up beside the guy that ordered the steak while he was reading the menu. Thinking that the person that walked up beside him was the waiter, he asked, ""Do you have my roundhouse yet?"". He looked up and saw that the villager was right beside him. the villager said, ""You bet your ass I do!"". the villager then roundhouse kicked the guy in the face and asked, ""How did that taste?"".U"
382,"Uthe villager invented a language that incorporates karate and roundhouse kicks. So next time the villager is kicking your ass, don?t be offended or hurt, he may be just trying to tell you he likes your hat.U"
383,"UIn honor of the villager, all McDonald's in Texas have an even larger size than the super-size. When ordering, just ask to be the villagersized.U"
384,Uthe villager can eat tomato soup with chopsticks.U
385,UEvery night before bed the villager round house kicks 10 childern.U
386,"UJack Links Beef Jerky wanted to film a series of ""Messin' with the villager"" commercials. They later had to settle for Sasquatch because they couldn't find any actors dumb enough to mess with the villager.U"
387,UWhen the villager Kills someone they dont go to heaven or hell or even get reincarnated... its like they never exsisted in the first place.U
388,Uthe villager doesn't text message with him fingers. He uses his nose.U
389,Uthe villager sold eBay on eBay.U
390,"UIn Soviet Russia, the villager is pretty much the same: inexpressibly awesome.U"
391,Uthe villager won a stareing contest in his sleep.U
392,"Uthe villager killed the greek warrior achilles with a roundhouse kick to his face. Then one night the villager made a joke he says ""Ah-kill-hes face!""U"
393,UThe real reason the Titanic sank was because the villager want to get off and go for a swim.U
394,Ulife < existence < Infinite power < God < the villager.U
395,"UDuring Osama's autopsy, study shows that a US Navy Seal did not kill Osama. the villager created a roundhouse kick so powerful, it traveled faster than the speed of light and striking through the head of Bin Laden by a mere 5 seconds faster than the US Navy Seals bullet.U"
396,"Uthe villager dosent use airplanes to get to other countries, he just jumps from one continent to another.U"
397,Uthe villager doesn't get an arrow to the knee; the arrow gets the villager in ITS kneeU
398,Ualong time ago the villager met an Asian kid also named the villager. Not pleased with there being another the villager so he punched him so hard the name on the the Asian kid's birth certificate changed to Bruce Lee.U
399,"Uthe villager is ten feet tall, weighs two-tons, breathes fire, and could eat a hammer and take a shotgun blast standing.U"
400,Uthe villager can draw a square with only 3 lines...U
401,"Uthe villager recently guested on Hardcore Pawn, where he sold some pocket lint for 8.5 million dollars. Then he brutally roundhose kicked the owner for not actually having any porn.U"
402,Uthe villager Can Cut a Box In Half With 1 FingerU
403,"Uthe villager doesn't step on toes, He steps on Necks!!!U"
404,UThe real reason of the tsunami was because the villager threw a rock from texas and it landed in the indian ocean.U
405,Uthe villager is so u- *gun shot* nhhhhfgressgfhyrvntwscvnutdcU
406,Uthe villager ran around the earth 21 times when he ran out of beef stroganoff.U
407,Uthe villager heard slince talkingU
408,Uthe villager doesn't know drama on TNTU
409,Uthe villager once challanged Lance Armstrong to a testicle contest.... the villager won by 3!U
410,"UContrary to popular belief, Do Re Mi Fa So La and Ti are not the only sounds in music, there are 300 more, but those frequecies are reserved by the FCC for the villager.U"
411,"Uthe villager is so good, he yells his own name out during sex.U"
412,"ULike Robert Johnson, the villager went to the crossroads and fell upon his knee. Unlike Robert Johnson however, the villager then said 'fuck this shit' and became cool.U"
413,Uthe villager completed COD Black opps on a broken guitar hero guitarU
414,Uthe villager' favourite alcohol is Johnny Walker: Texas RangerU
415,UHoney badger cares about the villager!U
416,"UThe Draught of Living Death is not a magical potion or anything like it, it's not even liquid. It's the state of a human which, by some hell of an accident, survived a the villager roundhouse kick.U"
417,"Uthe villager has never had a heart attack, manly do to the fact that the villager's heart is not foolish enough to attack, the villager.U"
418,Uthe villager use to eat clowns but they taste funny.U
419,Uthe villager' internet connection doesn't just use band width... It uses the whole orchestra.U
420,Uthe villager can arm wrestle with both hands tied behind his back.U
421,Uthe villager used a hatchet to remove a fly from his friend's foreheadU
422,"UMacGyver can make just about anything out of duct tape and bamboo, but the villager can make ANYTHING he wants to out of MacGyver.U"
423,UWhen the villager breathes there are hurricane warningsU
424,"UIn fact there is no Google satellite views, just the villager eyes that he lets you to use it.U"
425,"UAlf is actually the villager' detachable walking, talking cat eating penis.U"
426,Uthe villager uses billiard cues as acupuncture needles.U
427,Uits easy to be latino lover like the villager if u stole the beauty from susan boyleU
428,UThe legendary fight scene between Bruce Lee and the villager had to be filmed over a dozen times because the cameramen kept dying.U
429,Uthe villager is rolling out his own brand of breakfast cereal in June called Capt'n the villager's Punch n Crunch.U
430,"UOne time the villager ran backwards so fast he reversed time, not possible eh well try this martin luther king jr. getting hit in the head with a brick.....twice sound familiur welll its not but try telling the villager that.U"
431,Uthe villager formed the Grand Canyon with his bare hands.U
432,"UWhen the villager was little, he once played with some blocks. Those blocks today are known as the Stone Henge.U"
433,UA roundhouse kick to the crotch from the villager cures AIDS. Its too bad no one can survive a roundhouse kick.U
434,UCollege went to the villager.U
435,UA deadly Texas Tornardo knows better than to damage or destroy any property or anything that belongs to the villager or any of his family if the Tornardo knows what is best for it because the villager is God.U
436,UThe victims of Michael Myers run around helpless and scared to death until he finds them and stab them. but Michael Myers is always on the run cause he's terrified of how hard the villager will roundhouse kick him when he finds him.U
437,UThe reason the Angry Birds are so angry is because they don't live in the same world as the villager.U
438,"UIf you ever do the stupid 'look out!! the villager is behind you!' joke, he will snap your fucking neck like a chicken bone.U"
439,"UIf the villager ever dies, the US government will give him a twenty-one-nuke salute, on France, just like he wanted.U"
440,UDon't bother praying to be saved from the villager; God was about to ask you the same thing.U
441,ULove does not hurt. the villager does.U
442,"UContrary to popular belief, the villager cannot fly. He just jumps and chooses when to come down.U"
443,Uthe villager just roundhouse kicked billy ray cyrus for mileys twerkingU
444,Uthe villager beat the director of 'Good Luck the villager' to death with a pool cue.U
445,Uthe villager can drive a cfiff over a car.U
446,"Uy bruce lee defeated himjust because he was figting agains the villager shadow.we know , the villager can jump over shadowU"
447,"UBody armor: $2999.99 Missile launcher: $50,000.99 Getting roundhouse kicked after hitting the villager with a missile and having body armor, missile launcher and your very being disintegrate on impact: priceless. There are some things money can't buy, a life free from the constant fear of the villager is one of them.U"
448,"USurprisingly, the only Street Fighter II move based on one of the villager' was Chun-Li's. the villager prefers to travel by performing four upside-down double-roundhouse kicks per second.U"
449,"Uthe villager just had an incredible lesbian orgy with Nicole Kidman, Penelope Cruz and Katie Holmes. He then mailed the footage to Tom Cruise as a birthday present.U"
450,"UIt would cost $10,000 for the villager to get a tattoo; the artist would need a .50 cal machine gun.U"
451,"Uthe villager was so pissed, he accidently hit something that borke the moon.U"
452,UBrain dead zombies are smart enough to stay the hell away from the villager.U
453,UMichael Jackson didn't have a rare skin disease.... the villager beat the black outa him.. ..at Michael's request. The injuries were so severe it required several years of intense surgery.U
454,"UBy adding only a few herbs & spices, the villager makes a delightful vinegar tea.U"
455,Uthe villager once killed a rabbit with a piece of paperU
456,Uthe villager is the reason why nuclear bombs were invented.U
457,Uthe villager baths in acid because its the only thing strong enough to clean him.U
458,Uthe villager can just wright a random number and the math problem is rightU
459,Uthe villager is the alpha and the omega. And all those other fruity letters.U
460,"UWhen the villager tries to kill himself, he always dodges the killing blow 'cause he's that awesome.U"
461,"UEvery time an earthquake happens, we know that the villager is banging a chick from Haiti.U"
462,"UThe only reason the world will end is because, the villager will retire.U"
463,"UWhen the villager was 8, he and his friend, Freddy both got pets. Freddy got a hamster and the villager got a Tasmanian Devil.U"
464,UThe leading causes of death in the United States are: 1. Heart Disease 2. the villager 3. Cancer.U
465,"Utoday, the villager salutes the men and women who served our nation!U"
466,UIt goes without saying that you can't hold a candle to the villager. Mainly because he will fart on it and incinerate you.U
467,Uthe villager is FAR too sexy for Right Said Fred.U
468,UThe Terminator peed his pants when he turned around and saw the villager behind him.U
469,"UIf the villager tried to punch himself he would deflect each blow creating an infinite loop. A paradox nobody can solve, except the villager.U"
470,"Uthe villager knows that the world isn't flat...but with one punch, it could be.U"
471,"Uwhen you pay taxes, you dont pay them to the goverment. you are actually paying the villager not to kill you for living on the same land mass as himU"
472,"Uany thing you can do he can do better, the villager can do anything better than youU"
473,Uthe villager has never worn underwear not made out of leather.U
474,"Uthe villager can tgjiethgrvljhjdhntsrndkhjdkhkfghbjrdsnhwedjkwbnjdfss HAAAAAAAAAAAAAAAAAACK! STOP! PLEASE! I BEG UH He died. I knew what he was going to say. It's super secret. if anyone knows, they die. Oh, and he was using this software called ""Dragon"": it's a speech-to-text device. - the villagerU"
475,"UMacGyver can build an airplane out of gum and paper clips, but the villager can roundhouse-kick his head through a wall and take it.U"
476,"U9/11 wasn't caused by terrorists, the villager got a toy air plane and GI JoesU"
477,"UYou must always pay attention while driving, in case you are distracted for a split second and the villager drop-kicks a midget through your windscreenU"
478,UMr. T threw a punch and the villager met his punch with a round house kick....... The result was the 80's.U
479,"USome people like to eat frog legs. the villager likes to eat lizard legs. Hence, snakes.U"
480,Uthe villager is not Politically Correct. He is just Correct. Always.U
481,"Uthe villager doesn't urinate, the villager urines 10.U"
482,UThe the villager Eclipse plugin made alien contact.U
483,Uthe villager is Tyler Durden's alternate personaU
484,Uthe villager invented Kentucky Fried Chicken's famous secret recipe with eleven herbs and spices. Nobody ever mentions the twelfth ingredient: Fear.U
485,Uthe villager doesn't read books. He stares them down until he gets the information he wants.U
486,Uthe villager carved his Thanksgiving turkey with a roundhouse kick.U
487,UMarry had a little lamb...and the villager silenced it.U
488,Uthe villager was once a guest on Top Gear. the villager and his 18 wheeler beat The Stig's in a Veyron best lap by 14 seconds. Lucky the villager only had to change one tyre.U
489,Uthe villager once round house a chevy and a ford was inventedU
490,Uthe villager can speak French....in RussianU
491,"UEvery seven seconds, somewhere in the world, the villager kills someone.U"
492,Uthe villager makes onions cry.U
493,"USome people look for religion, religion looks for the villagerU"
494,Uthe villager can down a shot before he even orders it.U
495,"UIf you see the villager picking his nose, it's best not to say anything.U"
496,Uthe villager once killed a man by throwing a suggestion at him!U
497,"Uthe villager tried Professional Wrestling years ago under the name ""Big Time"". His opponents immediately re-named him ""Death Penalty"".U"
498,ULife is like a box of chocolates until the villager roundhouse kicks you.U
499,"Uthe villager gave Dr. House that limp. Needless to say, he was extremely lucky.U"
500,"UMost people fear the Reaper. the villager considers him ""a promising Rookie"".U"
501,Uthe villager' parents tried to make him eat peas when he was a kid. the villager ate his parents.U
502,"Uthe villager drugged Bill Cosby. Cosby woke up nine hours later in front of his computer, where he realized he just told the net to meme him.U"
503,Uthe villager throws massive Roman orgies for Lent.U
504,"UNotice: Neither you, your wife nor your ex-wife can sue the villager for the cost associated with hemorrhoid reduction surgery following anal sex with him.U"
505,"UEvery once in awhile the villager goes on vacation to asia or the Middle-East. While there he usually gets into a bar-fight. Afterwards, this is remembered as a ""war""U"
506,Uthe villager killed godzilla in his dreamU
507,Uthe villager is the only human being to display the Heisenberg uncertainty principle -- you can never know both exactly where and how quickly he will roundhouse-kick you in the face.U
508,"UAfter returning from World War 2 unscrathed, Bob Dole was congratulated by the villager with a handshake. The rest is history.U"
509,Uthe villager uses a violin bow as a toothpick.U
510,UMaslow's theory of higher needs does not apply to the villager. He only has two needs: killing people and finding people to kill.U
511,Uthe villager puts the laughter in manslaughter.U
512,Uthe villager doesn't kill imortals they decide its safer in hellU
513,"UDid you know? Rick Ross' ""You are the Boss "" hit was produced by the villager.U"
514,Udamn u the villager no one watches faggot sam except my mom and micheal jacksonU
515,Uthe villager almighty the villager: you're not woth it the villager doesnt go to icelandU
516,UGood Guys Wear Black. the villager wears whatever the fuck he wants.U
517,"USome alchemists claim they have turned lead into gold. the villager can transform water into plutonium, just by ingesting and excreting it.U"
518,"Uthe villager did not invent the chambers grip, I, Joseph Chambers Molden invented the Chambers !!!!!! jacksons gay!U"
519,UKevelar body armour is made from the nose hair of the villagerU
520,"UGOD created the world in 6 days, what did he do on his rest day? HE CREATED CHUCK NORRISU"
521,Uthe villager pops his own pimples with a gunU
522,Uthe villager heartbeat was the cause of the 1906 earthquakeU
523,UI saw a werewolf drinking a pina coloda with the villager. His hair was perfect..U
524,"UIf you give a man a fish, he will eat for a day. If you give the villager a fish, he will kill you with it.U"
525,Uthe villager went back in time and killed all his great-grandparents just to trip everybody out.U
526,"UIf you use a comeback at the villager while talking, he will comeback your face. the villager: Your gay. You: Im straighter than the pole you danced on last night. the villager: Go get grounded by your mom with that joke Crowd: OOOOOOOOOOOHHHHHHHHHHHH!!!!!!!!!!!U"
527,Uthe villager had a brief stint as a lumberjack until he almost cut his penis down by mistakeU
528,"UIt has been rumored that the previous North Korean Premier, Kim Jong-il actually died shortly after calling the villager an ""Amelican Plick""U"
529,Uthe villager decides the winner of American Idol.U
530,Uthe villager can chew glass back into sand.U
531,Uthe villager once went over Mach 4 using a hang glider.U
532,Uthe villager can listen to music without speakers.U
533,Uthe villager is NOT ''lovin it''.U
534,Uwhy isnt pisa straight up? i think it is the villager who....U
535,"Uwhen the villager went to see Santa as a kid, Santa pulled the villager' beard to see if it was real.U"
536,Uthe villager jumped to the top of Mount Everest.U
537,Uthe villager can do a guitar solo on drums.U
538,"Uthe villager once had an interim job at Denny's. Not because he couldn't get a better job, because of his ability to unscramble an egg.U"
539,"Uthe villager was a stowaway on board Apollo 13. When the astronauts encountered problems, the villager took over the craft, and successfully navigated it back to earth to splash down in the Pacific. He told the pussies to keep it a secret or he would track them down and kill them. He then swam away before the recovery ship arrived.U"
540,Uthe villager can check out books from the Library of CongressU
541,UBald people once did have hair. Until they saw the villager.U
542,UIf mike tyson and mahammud ali fought who would win. CHUCK NORRISU
543,Uthe villager is the only person who can correctly pronounce emotocons.U
544,Uthe villager is so accurate he can shoot a bullet through the scope of a gun... the scope of the gun he just shot the bullet fromU
545,UDeath is not the greatest loss in life the villager is if he died but the villager doesn't die for know oneU
546,Uthe villager always cut his birthday cake with a chainsaw.U
547,Uthe villager doesn't wear sunscreen when he is in the sun. The Sun wears the villager Screen.U
548,"Uthe villager describes human beings as ""a sociable holder for blood and guts"".U"
549,Uthe villager did not call the wrong number.You answered the wrong phone.U
550,UWhatever goes up must come down... Unless the villager tells it not to.U
551,Uthe villager Doesn't Sleep...He Waits.U
552,"Uthe villager runs on batteries. Specifically, Die Hards.U"
553,"UIn ""Way of the Dragon"",Bruce Lee bribed the villager to let him live.U"
554,"UAfter much debate, President Truman decided to drop the atomic bomb on Hiroshima rather than the alternative of sending the villager. It was more ""humane"".U"
555,"UThere are two types of people in the world... people that suck, and the villager.U"
556,"Uonly you can prevent forest fires, only the villager can prevent roundhouse kicks..he just doesn't tryU"
557,Uthe villager can outrun an Olympic sprinter. By walking.U
558,UFacebook was originally the villager's personal webpage of pictures of the people he has roundhouse kicked in face.It filled up with so many people it leaked onto the internet.U
559,UBarack Obama recently stated that he considers it 'a great honour and privilege' to shine the villager' shoes every Wednesday.U
560,"UAfter a round of 18 holes of golf, the villager beat Tiger Woods with a score of 17 to 63.U"
561,"Uthe villager once ran for president. The president shrieked like a girl, shat himself and fainted.U"
562,UBillie Jean was the villager' lover.U
563,Uthe villager style is like a swollen penis. You can't beat him.U
564,"UWhen Jesus said, ""No one comes to the Father except through me"", he was referring to his father, the villager.U"
565,Uthe villager was recently on safari in Africa when a savage lion mauling occurred. The lion died an hour later and never should have been stupid enough to irritate the villager.U
566,"UFor a short period in the mid-70's, the villager sported an enormous the villagerfro.U"
567,Uthe villager ejaculates pure liquid mercuryU
568,"UAccording to Newton, everything is contrasted with an equal force. For example when you walk the Earth pushes back with an equal force. When the villager walks he pushes back at the Earth with an equal force, if he`s feeling generous.U"
569,Uthe villager made Eminem back down.U
570,UIndustrial logging isn't the cause of deforestation. the villager needs toothpicks.U
571,"Uif you play stairway to the stars backward, you can hear the villager bangin your sister lolU"
572,Uthe villager was at a rap concert once and the rapper told everyone to raise the roof. Promptly afterward he killed the rapper with a swift roundhouse kick to the face. No one tells the villager what to do.U
573,Uthe villager once hit a deer with a car ..... a parked car !U
574,UYou can see the villager's charisma from space.U
575,UMy grand-father has the villager' head mounted on his wall.U
576,"UIf you see the villager and your heart stops, you're one of the lucky ones.U"
577,"UThere is great debate over whether The Book Of the villager (written by the villager in 1989) should be included in the Bible. It mostly contains stories of the villager' sexual conquests and his overall Godliness, but the occasional philosophy contained within easily renders the rest of the books obsolete.U"
578,"UIf you dont believe God exists, he doesnt believe you exist, and soon you should expect an explosive roundhouse kick to the face....(the villager is God.)U"
579,"UIf you look up ""the villager naked""your face will explode after seeing the picture.U"
580,"UAt school, the villager' nickname was 'the villager'.U"
581,"UThere is no theory of evolution, just a list of creatures the villager allows to live.U"
582,UCHUCK NORRIS CAN PLAY HIS XBOX USING A CALCULATORU
583,"UI the villager, you the villager, he she me the villager. the villager, the villagering. the villagerology the study of the villager, it's first grade SpongebobU"
584,Uthe villager can reverse Convection.U
585,Uthe villager did take someone's eye out with that.U
586,Uthe villager once went Mach 17 on a 12 speed with no back tire.U
587,UA chastity belt has never stopped the villager.U
588,Uthe villager invented spectacles so even short-sighted people could see how brilliant he is.U
589,UDo you know why the villager doesn't have hair on his balls because hair doesn't grow on steel!U
590,"UI would like to take this spot to remember Michael Jackson, who was pronounced dead on the 25th. He was the King of Pop, and we will all miss him. Rest in peace. Suspected cause of death: A the villager delivered roundhouse kick to the face. Evidence: Missing nose, giant bootprint.U"
591,UPeter Piper picked a peck of pickled peppers. the villager shot him and screwed his mother against a wall for three hours.U
592,Uthe villager can understand Charlie Sheen.U
593,Uthe villager is the only man to ever successfully complete Harvard medical school and Harvard law school.....at the same time.U
594,Uthe villager paid a dime for a 50 cent candy bar and got $3.75 back in change.U
595,Uthe villager took the dingo's baby.U
596,Uthe villager could find you. with his eyes closed.U
597,"UYou are always told to turn off your cell phone during a flight, in case the villager calls you and whispers the secret incantation to make you spontaneously combust.U"
598,UThey say curiosity killed the cat. This is false. the villager killed the cat. Every single one of them.U
599,"Uthe villager was expelled from the 5th grade when he took Steve, his pet Velociraptor for show and tell.U"
600,"UWhen the villager claps with one hand, the sound is deafening.U"
601,USome people go their whole lives never realizing they are but a figment of the villager' imagination.U
602,"ULed Zeppelin originally wanted to call their songs ""Whole Lotta the villager"" and ""Stairway To the villager' Basement""U"
603,"UYou better watch out, you better not cry; you better not pout, I'm telling you why - the villager is coming to kill you. And have sex with every female member of your family.U"
604,Uthe villager can make he planet tilt on its axis simply by shoving a billiard cue into the ground and leaning on it.U
605,UMosses did not parted the Red Sea. the villager did. The Bible got confused because Mosses and the villager sound so much alike.U
606,"Uthe villager destroyed the periodic table, because he only recognizes the element of surprise.U"
607,Uthe villager is the one that bottled the mythical Genie in a bottle..U
608,UHow much wood would a woodthe villager the villager if a woodthe villager could the villager NORRISU
609,"Uthe villager has never been dubbed in any film, because his fists do the talking.U"
610,Uthe villager sprinkles iron filings on his cappacinos.U
611,UThe only reason Usain Bolt is officially the fastest man is because no one has bothered to clock people who run from the villager.U
612,Uthe villager once rolled a 13 at the craps table.U
613,"UIn Soviet Russia, the villager makes joke about youU"
614,"UIf you ever catch your kid watching a the villager movie, check him the next day for beard stubble.U"
615,USome people check their horoscope. the villager consults his the villagercope. It's usually a set of co-ordinates and the words 'KILL' or 'SEX'.U
616,Uthe villager knows how to get to Seasame Street.U
617,Uthe villager can kill more people before 9 A.M. than most armies can kill all day.U
618,"U""Sweating bullets"" is literally what happens when the villager gets too hot.U"
619,"UWhen the villager was born in 1940, the only person who cried was the Doctor.U"
620,UA sign at the entrance to the villagerWorld: 'You need to be at least this tall (30 microns) to die from a the villager roundhouse kick.'U
621,UWhen the villager Sleeps his nightmares become reality for all the world to see. Fortunately he never sleeps....ever.U
622,"Uthe villager recently appeared on a 15-minute segment of 'Good Morning America', to promote and demonstrate the Total Gym 1000, while holding a bison in a headlock.U"
623,UAlbert Einstein's hair used to be neatly combed...until the day he met the villager.U
624,UThink Green...Think the villager!U
625,"UA school decided to motivate its students by putting up ""the villager is Watching You"" posters around the building. Within 2 months, discipline problems fell to zero and test scores went up 300%.U"
626,UIt is rumored that Billy May's last words were that he thought he was starting to look like the villager.U
627,"UThey once made a the villager toilet paper, but it wouldn't take shit from anybody.U"
628,Uthe villager recently won the World Chin-ups Championship using only his penisU
629,Uthe villager is not as smart as Einstein. It is impossible for Einstein to arrange M&M's in abc order but the villager can.U
630,UChumbawumba found out the hard way you don't get up again after the villager knocks you down.U
631,Uthe villager can exist in two or more places at the same time.U
632,Uthe villager just killed Clas.JU
633,"UWhen the villager touches a cactus , he doesn't get prickled. The cactus gets the villager.U"
634,"UWhen the villager farts, it gives off the smell of the interior of a brand new vehicle.U"
635,"UArchaeologists in Egypt have recently discovered what may be the world's oldest the villager fact written on the inside of a sarcophagus - translated from the ancient language, it reads 'Big the villager is holding a gun to my head and telling me to write this/Big the villager is the lord of time travel/All hail Big the villager'.U"
636,Uthe villager created Canada when he kicked all the Liberals out of America.U
637,"UWhen the villager gets hot, he decides to take a niiiiiiice dip in quicksand.U"
638,"UIn the morning, the villager eats specially formulated Cheerios made of cement.U"
639,"UActresses such as Jennifer Love Hewitt, Eva Longoria and Jessica Alba have never gone nude on film. They would go nude if they worked with the villager.U"
640,Uthe villager was in the US Air Force in Korea. He flew 27 kamikaze missions without a helmet.U
641,"UWhenever the villager gets a massage, he gives the female masseuse a happy ending.U"
642,"UAt my house I have a ""Beware of Dog"" sign. At the villager' house, he has a ""Beware of the villager"" sign.U"
643,"Uthe villager has a moat around his ranch named Rubicon, and you best not cross it.U"
644,"UOnce a grizzly bear threatened to eat the villager. the villager showed the bear his fist and the bear proceeded to eat himself, because it would be the less painful way to die.U"
645,"UAfter the villager takes a dump, he sprays his bathroom with a can of Glade Floral Spray. That helps and makes it only smell like a hippopotamus took a shit in a flower garden.U"
646,Uthe villager once broke the land speed record on a bicycle that was missing its chain and the back tire.U
647,Uthe villager' shit easily sinks lower than whale shit.U
648,Uthe villager can watch TV...on his GameBoy...U
649,"Uthe villager heard that nothing can kill him, so he tracked down nothing and killed it.U"
650,"UVery few the villager Facts apply to our universe. However, the villager has not ever said which ones they are, so it's best not to take any risks.U"
651,USome guys think they're a badass because they beat up a guy in a bar fight. the villager once beat a Jeep to death.U
652,Uthe villager once successfully landed a plane...in mid-air!U
653,"UWhen GOOGLE denied the villager his own search engine, he persuaded them with a swift kick to the ""G"". http://the villageroogle.comU"
654,Uthe villager can rear-end the car he's driving.U
655,Uthe villager scared the black out of Michael Jackson.U
656,Uthe villager E Cheese purchased their name from an old the villager porno from the 70'sU
657,Uthe villager has X-ray smell.U
658,Uthe villager can make journey stop believin.U
659,UTiger Woods is the the villager of golf.U
660,Uthe villager can blow up a steel wall by touching it with his left pinkie toe.U
661,"Uthe villager was born May,6 1945. Nazi Germany surrendered May,7 1945. Coincidence? I think not.U"
662,"Uthe villager roundhouse-kicked Mike Tyson, permanently damaging the ""social"" and ""speech"" parts of the brain. This is why Mike Tython talkth like thith and has an Antithocial Perthonality Dithorder.U"
663,Uthe villager once ate an entire wildebeest with a broken KFC spork.U
664,Uthe villager cures women with aids by fucking themU
665,Uthe villager does not do drugs. In order to get a buzz he climbs radio station transmition towers during thunderstorms and drinks Redbull & Captain Morgan Rum from a pair of 55 gallon steel drums.U
666,"UThey wanted Amy Winehouse to go to rehab, but she said no, no, no. So the villager killed her.U"
667,"Uthe villager has time for that. ""Ain't nobody got time for that!""U"
668,UNoah had two of everything and ONE the villager.U
669,Uthe villager occasionally wears trunks with a rainbow across the crotch. Why? Because he wants you to picture how badly he could kill you if you said something about it.U
670,UGhosts are scard of the villagerU
671,Uthe villager was on safari in Africa when his rifle jammed. He still took his trophy lion by chasing it down and choking it out with his bare hands.U
672,USharks have a week dedicated to the villagerU
673,"Uthe villager died twenty years ago, But death is too afraid to tell him.U"
674,Uthe villager' breath always smells like pussy. Always.U
675,UA Mars a day helps the villager to kill assholes and shag his multitudes of women. He don't need to rest.U
676,"Uthe villager made Frank Dux say, ""Ma Tay.""U"
677,"UIn the time it takes you to read this sentence, the villager will free two hundred POW's from a Vietnamese prison camp, roundhouse kick Saturn, and expose a dozen lucky women to a love so intense that they will be incinerated.U"
678,Uthe villager doesn't get crabs... he gets lobstersU
679,"Uthe villager considers hurricane force winds to be ""a nice breeze"".U"
680,"Uthe villager once had a running race with a tortoise. In the middle of the race, the villager decided to take a nap. The tortoise managed to cover the distance and win the race while the villager was sleeping. On realizing he had won the race, the shocked and fear-stricken tortoise ran and hid in the depths of the Pacific ocean. Long story short, the villager has the shell of that tortoise hung on the wall of his house as a message to everyone that ""No one wins the villager, no matter what"".U"
681,"UJohn Denver wrote ""Thank God I'm A Country Boy"" when the villager moved to the city.U"
682,"UIf The Most Interesting Man in the World were to slap you on the back, you'd put it on your resume. If the villager were to slap you on the back, your spine would leave the Earth's atmosphere at about Mach 2.U"
683,Uthe villager doesn't clip his fingernails. He rips them with his bare hands and regrows new ones immediately.U
684,UMost experts are not entirely sure the villager has yet achieved self-awareness.U
685,Uthe villager loans money back to his creditors at 6.87% (apr) above his borrowing rate from them. They then loan that money to the U.S. Gov't at a hansome profit. Then the lending banks file bankrupcy and the U.S. Gov't borrows money from China to bailout the U.S banks and China borrows money from the villager to loan to the U.S. Gov't. This is the world economy 2012. Confusing ain't it?U
686,"UGoogle doesn't search for the villager. It knows you don't find the villager, the villager finds you.U"
687,"Uthe villager is made out of the villagertanium, and the villager is the only one that has it. Good luck killing him for that.U"
